,name,verified,author_id,location,username,url,created_at,public_metrics.followers_count,public_metrics.following_count,public_metrics.tweet_count,public_metrics.listed_count,entities.url.urls,entities.description.urls,entities.description.mentions,entities.description.hashtags
136,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
137,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
138,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
139,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
140,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
141,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
142,zaytung,True,96123433,,zaytung,https://t.co/ftL7WBhJan,2009-12-11T13:13:39.000Z,6175512,2,10421,2307,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ftL7WBhJan', 'expanded_url': 'http://www.zaytung.com', 'display_url': 'zaytung.com'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/mMrAGPA9TR', 'expanded_url': 'http://zaytung.com', 'display_url': 'zaytung.com'}, {'start': 83, 'end': 106, 'url': 'https://t.co/BsJ3yK4gB7', 'expanded_url': 'http://instagram.com/zaytungcom', 'display_url': 'instagram.com/zaytungcom'}, {'start': 110, 'end': 133, 'url': 'https://t.co/K8byDHaVtv', 'expanded_url': 'http://facebook.com/zaytungofficial', 'display_url': 'facebook.com/zaytungofficial'}]",,
143,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
144,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
145,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
146,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
147,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
148,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
149,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
150,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
151,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
152,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
153,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
154,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
155,Vaziyet,False,3347392840,,vaziyetcomtr,https://t.co/3GWx9PKRmb,2015-06-27T08:09:34.000Z,247337,1,82644,726,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3GWx9PKRmb', 'expanded_url': 'http://www.vaziyet.com.tr', 'display_url': 'vaziyet.com.tr'}]","[{'start': 74, 'end': 97, 'url': 'https://t.co/IrRvAzxvIK', 'expanded_url': 'https://www.youtube.com/channel/UCn03hUxzaDp4_zqLLQZ1o9A', 'display_url': 'youtube.com/channel/UCn03h…'}]",,
156,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
157,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
158,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
159,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
160,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
161,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
162,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
163,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
164,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
165,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
166,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
167,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
168,dokuz8haber,True,2380541912,"İstanbul, Türkiye",dokuz8haber,https://t.co/B92AJ3Is5N,2014-03-09T14:24:28.000Z,257914,11607,347769,1206,"[{'start': 0, 'end': 23, 'url': 'https://t.co/B92AJ3Is5N', 'expanded_url': 'http://dokuz8haber.net', 'display_url': 'dokuz8haber.net'}]","[{'start': 105, 'end': 128, 'url': 'https://t.co/BBZ55FCx4P', 'expanded_url': 'http://t.me/dokuz8haber', 'display_url': 't.me/dokuz8haber'}, {'start': 132, 'end': 155, 'url': 'https://t.co/8ar0mjL3Fn', 'expanded_url': 'http://linktr.ee/dokuz8haber', 'display_url': 'linktr.ee/dokuz8haber'}]","[{'start': 55, 'end': 66, 'username': 'dokuz8news'}, {'start': 67, 'end': 76, 'username': 'dokuz8tv'}, {'start': 77, 'end': 91, 'username': 'dokuz8akademi'}]","[{'start': 0, 'end': 19, 'tag': 'YurttaşHaberciliği'}, {'start': 20, 'end': 31, 'tag': 'YerelMedya'}]"
169,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
170,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
171,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
172,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
173,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
174,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
175,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
176,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
177,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
178,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
179,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
180,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
181,Karargâh,True,1567131911243407363,Türkiye,karargah_haber,,2022-09-06T12:45:56.000Z,41509,1,5508,96,,,,
182,İBB Haber,False,1176936099488436226,İstanbul,ibbhabercomtr,,2019-09-25T19:06:56.000Z,623352,1092,6044,413,,,,
183,İBB Haber,False,1176936099488436226,İstanbul,ibbhabercomtr,,2019-09-25T19:06:56.000Z,623352,1092,6044,413,,,,
184,İBB Haber,False,1176936099488436226,İstanbul,ibbhabercomtr,,2019-09-25T19:06:56.000Z,623352,1092,6044,413,,,,
185,İBB Haber,False,1176936099488436226,İstanbul,ibbhabercomtr,,2019-09-25T19:06:56.000Z,623352,1092,6044,413,,,,
